B1,I1,C1,P1,R1,F1,M1,B2,I2,C2,P2,R2,F2,M2,B3,I3,C3,P3,R3,F3,M3,B4,I4,C4,P4,R4,F4,M4,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079181246,3.027243745,0,-0.301029996,1.755874856,0.903089987,4.257692666,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698970004,1.255338165,0,-0.698970004,1.602059991,0,3.106596513,0,1.520919486,0,0,1.531478917,0,3.401733079,N
0,3.375156861,0,0,2.238046103,0,3.375156861,0,0,2.714808585,0,2.06069784,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,3.206742608,0,0,2.11058971,0.301029996,3.548772814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.245512668,0,0,2.198657087,0,3.245512668,N
0,0,0,0,0,0,0,0,3.054680671,0,0,1.799340549,0,3.656740663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.762347493,0,-0.301029996,1.51851394,0,3.607445533,0.301029996,1.586485336,0,-0.301029996,1.51851394,0,3.142787837,0,0,0,0,0,0,0,0,0,2.415136492,0,1.176091259,0,3.017196484,N
0,2.389880118,0,0,2.187520721,0,3.852278116,0,0,0,0,0,0,0,0,0,3.001568332,0,2.181843588,0,3.001568332,0,0,0,0,0,0,0,N
0.301029996,3.096214585,0,-0.301029996,1.505149978,0,3.397244581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.311326926,0,0,0.903089987,0,3.457454962,0,0,0,0,0,0,0,0,0,3.043443296,0,2.029383778,0,3.645503287,0.301029996,1.794365432,0,-0.301029996,2.093421685,0,3.407149289,N
0,0,0,0,0,0,0,0,3.431117466,0,0,2.037426498,0,3.431117466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.8632735,0,0,2.071882007,0,3.676186857,0,0,0,0,0,0,0,0,0,3.130922206,0,1.924279286,0,3.130922206,0,0,2.540075229,0,1.176091259,0,3.017196484,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.229092829,0,0,0,0,3.229092829,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813076501,0,0,1.079181246,0,3.017196484,N
0,3.862898007,0,0,1.959041392,0,3.862898007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.585464158,0,0,2.164352856,0,3.284434163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166327793,0,0,1.954242509,0,3.134810742,0,0,0,0,0,0,0,N
0.477121255,2.054647869,0,-0.477121255,1.113943352,0,3.39707055,0,0,0,0,0,0,0,0,3.097725445,0,0,1.462397998,0,3.097725445,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.115372737,0,0,2.071882007,0,3.115372737,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602059991,1.60159877,0,-0.602059991,1.643452676,0,3.560640162,0,0,3.419721329,0,2.184691431,0,3.419721329,N
0.301029996,2.179842713,0,-0.301029996,1.477121255,0,3.179842713,0,0,0,0,0,0,0,0.301029996,1.534589403,0,0,1.544068044,0.301029996,3.575982088,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22003061,0,0,1.785329835,0,3.295577571,N
0,0,0,0,0,0,0,0,3.156222197,0,0,2.11058971,0,3.156222197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.479210808,0,0.301029996,1.62324929,0.301029996,3.479210808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.811718598,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.593905029,0,0.301029996,1.51851394,0.301029996,3.593905029,0,0,3.407626509,0,1.892094603,0,3.407626509,0,0,0,0,0,0,0,N
0,1.804429563,0,0.301029996,2.079181246,0.301029996,3.333247538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799712539,0,0,1.176091259,0,3.017196484,N
0,1.656045232,0,0,1.991226076,0,3.585464158,0.301029996,0,4.301136167,-0.301029996,2.243038049,0,4.301136167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.332516225,0,-0.301029996,1.944482672,0,3.332516225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.142787837,0,0,1.886490725,0,3.142787837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602059991,1.200359834,0,-0.602059991,1.612783857,0,3.139879086,0,0,0,0,0,0,0,N
0.954242509,2.298401333,1.644239642,-0.051152522,2.037426498,0.903089987,4.065911169,1,0.930990573,2.344044564,-0.22184875,1.602059991,0.77815125,4.064923421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.13008747,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.811718598,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.181645527,0,0,2.079181246,0,3.181645527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.201377993,0,0,2.23299611,0,3.201377993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.302230701,0,0,1.477121255,0,3.603260697,0,0,3.939677603,0,1.903089987,0,3.939677603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.310710719,0,0,1.785329835,0,3.39707055,0,1.755145705,0,0.477121255,1.799340549,0.477121255,3.774091471,0,0,0,0,0,0,0,0,0,3.408460537,0,2.045322979,0,3.408460537,N
0,0,0,0,0,0,0,0,2.599318002,0,0,2.206825876,0,3.076439257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.300002209,0,0,1.342422681,0,3.506828085,0,0,1.986630808,0,1.278753601,0,3.417994573,N
0.477121255,2.11470998,0,-0.477121255,1.431363764,0,3.260838016,0.477121255,3.78594785,3.337617612,0.124938736,1.716003344,0.602059991,3.918265246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.477121255,3.153788186,1.971277857,-0.176091259,1.86332286,0.301029996,3.841818429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.963978618,0,0,1.84509804,0,3.441099873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.284434163,0,0,2.260071388,0,3.284434163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,1.649261783,0,-0.176091259,0.903089987,0.301029996,3.653583157,0,0,0,0,0,0,0,0,1.640682535,0,0,1.954242509,0,3.609165484,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.768391413,0,0,2.190331698,0,3.245512668,N
0.301029996,2.700885811,0,-0.301029996,0.301029996,0,3.001915807,0.602059991,1.97929112,0,-0.602059991,2.222716471,0,3.058472366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.602059991,2.863783715,0,0.176091259,1.176091259,0.77815125,4.260680718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.016042646,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.201377993,0,0,2.23299611,0,3.201377993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89160537,0,0,1.880813592,0,3.89160537,N
0.301029996,2.526301462,0,-0.301029996,2.161368002,0,3.304452712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.764111732,0,0,2.155336037,0,3.332313456,0,0,1.410617283,0,1.949390007,0,3.383745137,0,0,2.917101724,0,2.033423755,0,3.394222979,N
0,0,0,0,0,0,0,0,1.128522177,0,0.301029996,1.531478917,0.301029996,3.292875033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.457454962,0,0,1.748188027,0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.855192201,0,0,2.100370545,0,3.156222197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.349677611,0,0,2.021189299,0.301029996,3.495805647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.66352169,0,0,2.243038049,0,3.66352169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.138204664,0,0,1.77815125,0,3.138204664,0,2.714808585,0,0,2.201397124,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.39707055,0,0,1.681241237,0,3.39707055,0,0,0,0,0,0,0,0,0,2.74419297,0,1.880813592,0,3.395970697,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.509696295,1.318377805,0.477121255,2.041392685,0.477121255,3.711897048,0,0,2.177659592,0,2.238046103,0,3.177659592,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,2.303119549,0,-0.301029996,1.740362689,0,3.479210808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453383999,0,0,0.698970004,0,3.407626509,0,0,0,0,0,0,0,N
0.301029996,3.505605555,0,0,2.146128036,0.301029996,3.505605555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.605364436,0,0,2.155336037,0,3.17356616,0,0,0,0,0,0,0,0,0,2.302459381,0,2.187520721,0,3.416402733,N
0,0,0,0,0,0,0,0,3.349657419,0,0,2.045322979,0,3.349657419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.373297106,0,0.301029996,0.84509804,0.301029996,3.373297106,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.093192983,0,0,2.025305865,0,3.394222979,N
0,0,0,0,0,0,0,0.602059991,1.931375618,2.066764711,-0.124938737,1.716003344,0.477121255,3.939536418,0,0,1.717430429,0,1.875061263,0,3.407626509,0,0,3.005352158,0.301029996,1.531478917,0.301029996,3.894231871,N
0,0,0,0,0,0,0,0,3.201377993,0,0,2.230448921,0,3.201377993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.606631888,0,0.301029996,2.079181246,0.301029996,3.405972437,0,1.527814288,1.043048161,0.477121255,1.949390007,0.477121255,3.609895778,0,0,0,0,0,0,0,0.602059991,2.897637562,3.61387406,0,1.113943352,0.602059991,4.20609155,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239045233,0,0,1.113943352,0,3.017196484,N
0,0,0,0,0,0,0,0,2.665666582,0,0,1.959041392,0,3.142787837,0,0,3.130922206,0,1.602059991,0,3.130922206,0,0,0,0,0,0,0,N
0.698970004,2.526301462,0,-0.698970004,2.225309282,0,3.605482708,0,3.685788865,0,0,1.72427587,0,3.685788865,0,0,0,0,0,0,0,0,0,3.115372737,0,2.037426498,0,3.592493992,N
0.301029996,3.211083285,1.144974352,0.176091259,1.86923172,0.477121255,3.795512404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.458597168,0,0.301029996,2.133538908,0.301029996,3.458597168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.987384586,0,0,2.206825876,0,2.987384586,0.477121255,0,3.001568332,-0.477121255,2.255272505,0,3.001568332,0,0,0,0,0,0,0,N
0.301029996,1.637911026,0,-0.301029996,0.903089987,0,3.156424966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,3.280321116,0,-0.301029996,2.123851641,0,3.581351111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88087011,0,0,1.568201724,0,3.045222966,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,3.044363577,1.160411055,0,1.579783597,0.301029996,3.392266067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.934576216,0,0,1.748188027,0,3.934576216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.630133781,0,0,2.214843848,0,3.630133781,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429388723,0,1.973127854,0,3.363887174,N
0,3.480872708,0,0,1.505149978,0,3.480872708,0,0,0,0,0,0,0,0,2.915546137,0,0.301029996,1.477121255,0.301029996,3.614516141,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44667545,0,0,2.139879086,0,3.44667545,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193124598,0,0,1.146128036,0,3.193124598,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.350425287,0,0,2.089905111,0,3.106300143,0,0,1.587153022,0,2.164352856,0,3.155354746,0,0,3.228492521,0.301029996,1.84509804,0.301029996,3.228492521,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.407626509,0,0,1.84509804,0,3.407626509,0,0,2.210364133,0,1.531478917,0,3.414484116,N
0,0,0,0,0,0,0,0.698970004,1.707326995,0,-0.22184875,1.716003344,0.477121255,3.736710772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.072501453,0,0.477121255,1.633468456,0.477121255,4.218629488,0,0,0,0,0,0,0,0,0,2.954830947,0,1.857332496,0,3.431952202,0,0,0,0,0,0,0,N
0.477121255,2.77309687,0,-0.477121255,2.178976947,0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.395970697,0,0,1.681241237,0,3.395970697,0,0,0,0,0,0,0,N
0.477121255,1.687141442,0,-0.176091259,2.064457989,0.301029996,3.493321416,0,0,3.119444426,0.301029996,1.977723605,0.301029996,3.119444426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017196484,0,0,1.079181246,0,3.017196484,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415262188,0,0,1.954242509,0,3.383745137,0,0,0,0,0,0,0,N
0,3.001915807,0,0,1.447158031,0,3.001915807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.569386076,0,0,1.51851394,0,3.414484116,N
0,1.648223376,0,0.301029996,2.053078443,0.301029996,3.493321416,0,0,1.307463135,0,1.491361694,0,3.480649404,0,0,0,0,0,0,0,0,1.383656487,2.64372787,0.301029996,0.698970004,0.301029996,3.864238272,N
0,0,0,0,0,0,0,0,3.044363577,0,0,2.120573931,0,3.044363577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.783705518,2.669762166,0.301029996,2.187520721,0.301029996,4.084735514,0,0,0,0,0,0,0,0,0,3.898988203,0.301029996,1.763427994,0.301029996,4.106596513,0,0,1.751726284,0,1.62324929,0,3.89160537,N
0.301029996,2.828586706,0,-0.301029996,1.62324929,0,3.673684746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,3.630133781,-0.301029996,2.217483944,0,3.630133781,N
0.301029996,3.138204664,0,-0.301029996,1.924279286,0,3.138204664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.419128971,0,0,1.556302501,0,3.674401476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.138173761,0,0,2.068185862,0,3.138173761,N
0,3.457454962,0,0,1.748188027,0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.885376869,0.301029996,1.62324929,0.301029996,3.659774422,N
0,1.60314892,0,0,1.602059991,0,3.758484957,0,0,1.548849385,0,1.544068044,0,3.710217388,0,0,3.708656505,0,1.851258349,0,3.708656505,0,0,0,0,0,0,0,N
0,1.067417356,0,0,1.041392685,0,3.302945803,0,0,0,0,0,0,0,0.301029996,0,2.80552737,-0.301029996,2,0,3.504497374,0,0,0,0,0,0,0,N
0,1.209481695,0,0,0.77815125,0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.414484116,0,1.612783857,0,3.414484116,N
0.301029996,1.616512881,0,-0.301029996,1.77815125,0,3.633546221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.163475845,0,0,2.133538908,0,3.163475845,0,0,0,0,0,0,0,0,0,2.931339283,0,2.025305865,0,2.931339283,N
0,0,0,0,0,0,0,0.698970004,2.288414582,1.413854609,-0.397940009,1.531478917,0.301029996,3.624592343,0,0,0,0,0,0,0,0.301029996,0,3.565065817,0,1.079181246,0.301029996,3.757559173,N
0,0,0,0,0,0,0,0,3.169302314,0,0,2.037426498,0,3.169302314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.395970697,0,0,1.73239376,0,3.395970697,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.862445849,0,0,1.977723605,0,3.163475845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,3.443817832,2.598719792,0,1.602059991,0.301029996,3.744847828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,2.225271466,0,-0.477121255,2.123851641,0,3.128361453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.974445896,0,0,2.096910013,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017196484,0,0,1.079181246,0,3.017196484,N
0.301029996,1.464886462,0,-0.301029996,1.255272505,0,3.674401476,0,0,0,0,0,0,0,0,0,2.74419297,0,0,0,3.679763559,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.142787837,0,0,1.662757832,0,3.142787837,0,0,0,0,0,0,0,0,0,2.540075229,0,1.176091259,0,3.017196484,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.679763559,0,0,1.176091259,0,3.679763559,0,3.399050268,0,0,2.209515015,0,3.399050268,N
0,0,0,0,0,0,0,0,0.882299672,0,0,2.049218023,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.375156861,0,0,2.139879086,0,3.375156861,0,0,0,0,0,0,0,0.301029996,0,2.045222966,-0.301029996,1.204119983,0,3.395970697,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.595812588,0,0,2.178976947,0,3.595812588,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37142203,0,0,0,0,3.626694535,N
0,3.113622157,0,0,1.176091259,0,3.113622157,0,0,0,0,0,0,0,0,0,3.305544385,0,2.012837225,0,3.305544385,0,0,0,0,0,0,0,N
0,1.310848432,0,0,1.748188027,0,3.414652152,0,1.681167921,0,0.477121255,1.792391689,0.477121255,3.738724817,0,0,3.407626509,0,1.146128036,0,3.407626509,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.048353163,0,0,2.033423755,0,3.089745848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,1.445652468,0,-0.301029996,1.716003344,0,3.380150919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.852278116,0,0,2.252853031,0,3.852278116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.640751487,0,0.301029996,2.021189299,0.301029996,3.640751487,0,3.480649404,0,0,1.792391689,0,3.480649404,0,3.407626509,3.246125235,0.301029996,1.875061263,0.301029996,3.635370199,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.617387861,0,0.301029996,1.785329835,0.602059991,3.762405632,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.506838179,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.584678882,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0,0,0,2.848543285,0,0,0.77815125,0,3.626694535,N
0,0,0,0,0,0,0,0,3.602166163,0,0,2.049218023,0,3.602166163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.789610504,0,0.301029996,1.748188027,0.301029996,3.789610504,0,0,0,0,0,0,0,0,2.930505254,0,0,1.643452676,0,3.407626509,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017196484,0,0,1.079181246,0,3.017196484,N
0,0,0,0,0,0,0,0,3.054680671,0,0,1.799340549,0,3.355710667,0,0,0,0,0,0,0,0,1.5635814,0,0.301029996,1.880813592,0.301029996,3.580614739,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.245512668,0,0,2.045322979,0,3.245512668,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828627353,0,0,1.986771734,0,3.747705446,N
0,3.480872708,0,0,1.477121255,0,3.480872708,0,0,1.796492707,0,2.11058971,0,3.504062883,0,1.904609003,0,0,0.698970004,0,3.395970697,0,0,0,0,0,0,0,N
0,3.375156861,0,0,2.252853031,0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.506838179,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.139879086,0,0,1.681241237,0,3.139879086,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.229688742,1.617599569,0.301029996,1.792391689,0.602059991,3.741087252,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6685242,0,0,2.149219113,0,3.44667545,N
0,0,0,0,0,0,0,0.477121255,2.617898572,0,-0.176091259,2.037426498,0.301029996,3.793989831,0,0,0,0,0,0,0,0,0,3.626694535,0,1.886490725,0,3.626694535,N
0,0,0,0,0,0,0,0.301029996,2.120920641,0,0,1.832508913,0.301029996,3.267048676,0.301029996,0,0.647282957,-0.301029996,1.301029996,0,3.395970697,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.201377993,0,0,2.230448921,0,3.201377993,0,1.166331422,0,0,1.681241237,0,3.29666519,0.477121255,1.581975203,3.596607567,-0.176091259,1.431363764,0.301029996,3.720046092,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193124598,0,0,2.235528447,0,3.193124598,N
0,2.074126865,0,0,2.089905111,0,3.852278116,0,0,0,0,0,0,0,0,0,3.177659592,0,2.220108088,0,3.177659592,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.23145022,0,0,2.187520721,0,3.646423568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.806400546,0,0,2.227886705,0,3.408460537,N
0.301029996,2.964551686,0,-0.301029996,2.245512668,0,3.66352169,0,1.741416219,0,0,1.924279286,0,3.723687452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.679763559,0,0,1.740362689,0,3.679763559,0.301029996,3.303440686,0,0,1.806179974,0.301029996,3.780561941,N
0,0,0,0,0,0,0,0.602059991,0.963978618,0,-0.602059991,1.505149978,0,2.662948622,0,0,0,0,0,0,0,0.477121255,0,1.87081968,-0.477121255,0.698970004,0,3.626694535,N
0,0,0,0,0,0,0,0,2.662948622,0,0,1.875061263,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.428587601,0,0,1.954242509,0,3.39707055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.718008086,0,0.477121255,1.698970004,0.477121255,3.820996397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.98868342,0,0,1.944482672,0,2.98868342,0,3.178180812,0,0.301029996,1.86332286,0.301029996,3.178180812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.723687452,0,0,1.591064607,0,3.723687452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,2.776652778,0,0,1.897627091,0.301029996,3.776652778,0,0,0,0,0,0,0,0,0,2.938015238,0,1.612783857,0,3.892257747,N
0,2.07724372,0,0,0.77815125,0,3.156424966,0,0,1.454944883,0,1.954242509,0,3.409187392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.634142502,0,0.477121255,1.959041392,0.477121255,3.634142502,0,0,0,0,0,0,0,N
0.301029996,3.115678215,1.007870896,0.176091259,1.591064607,0.477121255,3.613087115,0,0,0,0,0,0,0,0,0,1.608285959,0,1.204119983,0,3.407626509,0,0,0,0,0,0,0,N
0,3.179842713,0,0,1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.138173761,0,0,2.064457989,0,3.138173761,N
0,0,0,0,0,0,0,0.301029996,2.359772262,0,0.176091259,1.880813592,0.477121255,3.535863521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,2.692181059,0,-0.301029996,2.187520721,0,3.169302314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11916598,0,0,0,0,3.11916598,N
0,1.57729548,0,0.301029996,2.025305865,0.301029996,3.463786206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
